,Home,Away,Incomplete Passes,Touchbacks,Interceptions,Fumble Forced,Fumble  Forced,Safety,Penalty,Tackled For Loss,Rush Attempts,Pass Attempts,Sack,Touchdowns,Pass Touchdowns,Rush Touchdowns,Extra Point Attempts,Two Point Attempts,Field Goal Attempts,Punt Attempts,Fumble,Complete Passes
47,DAL,WAS,27.0,6,2.0,4.0,3.0,0.0,10.0,3.0,48.0,77.0,4.0,1.0,1.0,0.0,1.0,0.0,10.0,8.0,7.0,44.0
48,CIN,BUF,30.0,7,2.0,0.0,1.0,0.0,7.0,5.0,53.0,73.0,3.0,4.0,1.0,2.0,3.0,0.0,5.0,13.0,1.0,38.0
49,CLE,TEN,30.0,3,2.0,0.0,1.0,0.0,10.0,3.0,51.0,86.0,4.0,5.0,4.0,0.0,4.0,0.0,3.0,10.0,1.0,50.0
50,KC,MIN,22.0,7,1.0,0.0,1.0,0.0,12.0,6.0,58.0,64.0,5.0,3.0,3.0,0.0,3.0,0.0,6.0,7.0,1.0,36.0
51,JAC,NO,36.0,4,3.0,0.0,1.0,0.0,8.0,3.0,51.0,92.0,6.0,3.0,2.0,1.0,3.0,0.0,6.0,5.0,1.0,47.0
52,STL,WAS,35.0,4,2.0,2.0,4.0,0.0,19.0,5.0,57.0,79.0,7.0,3.0,2.0,1.0,3.0,0.0,2.0,15.0,6.0,35.0
53,CHI,CAR,25.0,5,2.0,0.0,1.0,0.0,13.0,1.0,57.0,65.0,1.0,7.0,1.0,4.0,4.0,1.0,7.0,6.0,1.0,36.0
54,PHI,SF,27.0,6,1.0,2.0,2.0,0.0,10.0,3.0,45.0,84.0,5.0,5.0,4.0,1.0,5.0,0.0,8.0,6.0,4.0,51.0
55,DAL,DET,31.0,9,4.0,0.0,0.0,0.0,17.0,2.0,44.0,91.0,1.0,7.0,5.0,0.0,5.0,0.0,5.0,9.0,0.0,55.0
56,HOU,PIT,20.0,2,1.0,1.0,0.0,0.0,14.0,2.0,57.0,56.0,5.0,3.0,1.0,2.0,3.0,0.0,3.0,9.0,1.0,30.0
57,SEA,ATL,25.0,6,2.0,0.0,0.0,0.0,10.0,5.0,51.0,80.0,0.0,7.0,4.0,3.0,7.0,0.0,4.0,7.0,0.0,53.0
58,ARI,NYG,26.0,5,1.0,3.0,1.0,0.0,18.0,6.0,56.0,79.0,5.0,7.0,2.0,5.0,7.0,0.0,3.0,9.0,4.0,47.0
59,SD,MIA,18.0,8,2.0,2.0,0.0,0.0,10.0,5.0,50.0,66.0,5.0,3.0,1.0,2.0,3.0,0.0,7.0,6.0,2.0,41.0
60,OAK,NE,26.0,4,2.0,0.0,1.0,0.0,14.0,4.0,57.0,71.0,1.0,6.0,3.0,3.0,5.0,1.0,3.0,5.0,1.0,41.0
61,GB,DEN,15.0,4,5.0,1.0,0.0,0.0,6.0,3.0,52.0,74.0,3.0,10.0,7.0,2.0,8.0,1.0,1.0,3.0,1.0,51.0
62,BAL,NYJ,43.0,8,2.0,6.0,2.0,0.0,16.0,7.0,59.0,70.0,4.0,6.0,0.0,1.0,2.0,0.0,3.0,15.0,8.0,21.0
63,TB,IND,31.0,6,0.0,1.0,0.0,0.0,20.0,6.0,54.0,75.0,6.0,5.0,3.0,2.0,5.0,0.0,4.0,11.0,1.0,38.0
64,PIT,TEN,28.0,4,2.0,1.0,1.0,0.0,14.0,4.0,46.0,88.0,4.0,7.0,6.0,1.0,7.0,0.0,2.0,6.0,2.0,54.0
65,HOU,OAK,44.0,6,3.0,0.0,2.0,0.0,17.0,6.0,47.0,94.0,6.0,4.0,4.0,0.0,3.0,1.0,6.0,15.0,2.0,40.0
66,IND,KC,20.0,11,0.0,1.0,0.0,0.0,9.0,6.0,65.0,58.0,2.0,7.0,6.0,1.0,7.0,0.0,1.0,11.0,1.0,36.0
67,JAC,CIN,24.0,6,1.0,2.0,2.0,0.0,6.0,5.0,58.0,66.0,5.0,6.0,3.0,2.0,5.0,0.0,3.0,14.0,3.0,36.0
68,NYG,SEA,26.0,8,4.0,4.0,2.0,1.0,17.0,5.0,55.0,89.0,9.0,7.0,5.0,1.0,5.0,1.0,3.0,14.0,6.0,50.0
69,MIN,ARI,33.0,3,3.0,3.0,0.0,0.0,11.0,6.0,61.0,74.0,5.0,5.0,0.0,5.0,5.0,0.0,4.0,9.0,3.0,33.0
70,CAR,NO,26.0,10,2.0,1.0,0.0,0.0,16.0,3.0,50.0,79.0,3.0,7.0,4.0,3.0,7.0,0.0,3.0,5.0,1.0,48.0
71,BUF,PHI,15.0,8,5.0,1.0,0.0,0.0,9.0,7.0,54.0,69.0,2.0,7.0,3.0,3.0,6.0,0.0,2.0,7.0,1.0,47.0
72,SF,TB,23.0,6,2.0,1.0,1.0,0.0,12.0,7.0,59.0,60.0,3.0,6.0,3.0,2.0,5.0,0.0,3.0,7.0,2.0,32.0
73,NE,NYJ,18.0,4,1.0,0.0,1.0,0.0,14.0,2.0,60.0,65.0,6.0,6.0,3.0,3.0,6.0,0.0,3.0,11.0,1.0,40.0
74,DEN,SD,22.0,12,2.0,1.0,1.0,0.0,4.0,2.0,67.0,58.0,5.0,5.0,2.0,2.0,2.0,2.0,6.0,9.0,2.0,28.0
75,ATL,GB,25.0,6,2.0,1.0,0.0,0.0,11.0,5.0,42.0,77.0,5.0,4.0,3.0,1.0,3.0,1.0,4.0,7.0,1.0,44.0
76,DET,CHI,16.0,5,1.0,0.0,1.0,0.0,26.0,4.0,45.0,68.0,4.0,4.0,3.0,1.0,4.0,0.0,3.0,10.0,1.0,47.0
77,NYG,BUF,18.0,7,2.0,1.0,0.0,0.0,14.0,3.0,56.0,65.0,3.0,6.0,2.0,4.0,6.0,0.0,4.0,6.0,1.0,42.0
78,CIN,IND,17.0,4,1.0,2.0,0.0,0.0,13.0,4.0,54.0,67.0,1.0,5.0,2.0,2.0,4.0,0.0,5.0,9.0,2.0,48.0
79,PIT,JAC,25.0,5,0.0,1.0,0.0,0.0,12.0,6.0,62.0,57.0,8.0,3.0,2.0,1.0,3.0,0.0,4.0,13.0,1.0,24.0
80,WAS,PHI,28.0,5,6.0,0.0,2.0,0.0,17.0,3.0,52.0,73.0,4.0,3.0,1.0,2.0,3.0,0.0,4.0,7.0,2.0,35.0
81,DET,SF,36.0,9,1.0,2.0,1.0,1.0,21.0,4.0,47.0,90.0,7.0,4.0,3.0,1.0,3.0,1.0,6.0,17.0,3.0,45.0
82,GB,STL,25.0,5,2.0,1.0,1.0,0.0,10.0,2.0,57.0,76.0,4.0,3.0,3.0,0.0,3.0,0.0,3.0,10.0,2.0,45.0
83,ATL,CAR,19.0,5,3.0,2.0,0.0,0.0,11.0,3.0,60.0,60.0,3.0,6.0,1.0,5.0,6.0,0.0,2.0,5.0,2.0,35.0
84,OAK,CLE,33.0,2,0.0,1.0,3.0,0.0,10.0,6.0,61.0,73.0,4.0,5.0,3.0,1.0,5.0,0.0,2.0,10.0,4.0,36.0
85,BAL,HOU,28.0,8,1.0,3.0,0.0,0.0,10.0,3.0,55.0,76.0,6.0,4.0,1.0,2.0,4.0,0.0,5.0,8.0,3.0,41.0
86,TB,NO,31.0,7,3.0,1.0,0.0,0.0,14.0,5.0,45.0,86.0,0.0,4.0,3.0,1.0,4.0,0.0,7.0,8.0,1.0,52.0
87,NE,DAL,25.0,4,3.0,3.0,0.0,0.0,15.0,8.0,49.0,87.0,5.0,3.0,3.0,0.0,3.0,0.0,5.0,6.0,3.0,54.0
88,CHI,MIN,24.0,2,0.0,2.0,0.0,1.0,8.0,7.0,45.0,79.0,6.0,5.0,2.0,2.0,5.0,0.0,5.0,8.0,2.0,49.0
89,NYJ,MIA,27.0,3,2.0,6.0,1.0,0.0,8.0,6.0,54.0,65.0,6.0,3.0,1.0,1.0,2.0,0.0,3.0,15.0,7.0,30.0
90,MIA,DEN,25.0,10,0.0,3.0,1.0,0.0,7.0,4.0,71.0,72.0,11.0,3.0,3.0,0.0,1.0,2.0,6.0,17.0,4.0,35.0
91,NYJ,SD,28.0,1,3.0,1.0,0.0,0.0,21.0,3.0,56.0,68.0,3.0,6.0,4.0,1.0,5.0,0.0,2.0,7.0,1.0,34.0
92,TEN,HOU,19.0,5,2.0,2.0,0.0,0.0,14.0,6.0,62.0,56.0,2.0,6.0,3.0,2.0,5.0,0.0,2.0,9.0,2.0,33.0
93,DET,ATL,30.0,3,2.0,1.0,1.0,0.0,21.0,4.0,51.0,73.0,6.0,3.0,2.0,1.0,3.0,0.0,6.0,11.0,2.0,35.0
94,CAR,WAS,19.0,9,1.0,3.0,0.0,0.0,16.0,4.0,60.0,67.0,7.0,5.0,2.0,3.0,5.0,0.0,6.0,4.0,3.0,40.0
95,TB,CHI,32.0,4,6.0,0.0,1.0,1.0,15.0,8.0,44.0,88.0,3.0,5.0,3.0,2.0,4.0,1.0,3.0,14.0,1.0,46.0
96,CLE,SEA,31.0,3,2.0,1.0,2.0,0.0,15.0,4.0,61.0,73.0,8.0,0.0,0.0,0.0,0.0,0.0,5.0,12.0,3.0,32.0
97,ARI,PIT,28.0,3,1.0,0.0,0.0,1.0,18.0,5.0,47.0,78.0,4.0,6.0,5.0,1.0,5.0,1.0,3.0,7.0,0.0,44.0
98,OAK,KC,27.0,5,8.0,1.0,1.0,0.0,24.0,8.0,66.0,66.0,1.0,4.0,0.0,2.0,2.0,0.0,0.0,13.0,2.0,30.0
99,MIN,GB,23.0,7,2.0,0.0,1.0,0.0,15.0,8.0,57.0,68.0,6.0,6.0,5.0,1.0,6.0,0.0,6.0,7.0,1.0,37.0
100,DAL,STL,22.0,4,1.0,3.0,0.0,0.0,10.0,7.0,55.0,60.0,3.0,5.0,2.0,3.0,5.0,0.0,2.0,8.0,3.0,34.0
101,NO,IND,13.0,9,1.0,1.0,1.0,0.0,8.0,2.0,61.0,60.0,3.0,9.0,5.0,3.0,8.0,0.0,2.0,7.0,2.0,43.0
102,JAC,BAL,27.0,5,1.0,5.0,1.0,0.0,16.0,4.0,54.0,65.0,7.0,1.0,1.0,0.0,1.0,0.0,5.0,16.0,6.0,30.0
103,NYG,MIA,22.0,2,1.0,0.0,1.0,0.0,11.0,6.0,49.0,73.0,6.0,4.0,2.0,2.0,4.0,0.0,3.0,9.0,1.0,44.0
104,HOU,JAC,34.0,6,2.0,2.0,1.0,0.0,12.0,4.0,64.0,65.0,3.0,5.0,2.0,3.0,5.0,0.0,2.0,14.0,3.0,26.0
105,TEN,IND,31.0,7,2.0,1.0,0.0,0.0,13.0,3.0,57.0,85.0,3.0,4.0,1.0,2.0,3.0,0.0,3.0,15.0,1.0,49.0
106,CAR,MIN,23.0,5,0.0,4.0,1.0,0.0,10.0,5.0,60.0,70.0,7.0,6.0,4.0,2.0,6.0,0.0,3.0,8.0,5.0,40.0
107,STL,NO,29.0,4,2.0,2.0,0.0,0.0,14.0,6.0,51.0,91.0,10.0,7.0,2.0,3.0,5.0,0.0,2.0,14.0,2.0,50.0
108,BAL,ARI,29.0,4,2.0,3.0,0.0,0.0,23.0,5.0,56.0,81.0,9.0,6.0,1.0,4.0,5.0,0.0,5.0,11.0,3.0,41.0
109,DEN,DET,30.0,10,1.0,3.0,2.0,0.0,9.0,2.0,58.0,80.0,9.0,7.0,4.0,1.0,5.0,0.0,2.0,14.0,5.0,40.0
110,BUF,WAS,16.0,5,3.0,0.0,2.0,0.0,9.0,4.0,45.0,71.0,11.0,2.0,2.0,0.0,2.0,0.0,5.0,9.0,2.0,41.0
111,PIT,NE,24.0,1,1.0,2.0,0.0,1.0,14.0,4.0,35.0,93.0,8.0,4.0,4.0,0.0,4.0,0.0,6.0,5.0,2.0,60.0
112,SF,CLE,20.0,3,1.0,4.0,2.0,0.0,10.0,6.0,62.0,63.0,5.0,3.0,2.0,1.0,3.0,0.0,3.0,11.0,6.0,37.0
113,SEA,CIN,30.0,3,3.0,1.0,0.0,0.0,18.0,7.0,47.0,82.0,5.0,5.0,2.0,1.0,2.0,1.0,4.0,11.0,1.0,43.0
114,PHI,DAL,23.0,4,1.0,1.0,1.0,0.0,9.0,3.0,48.0,71.0,8.0,5.0,3.0,2.0,5.0,0.0,2.0,7.0,2.0,39.0
115,KC,SD,24.0,5,4.0,4.0,1.0,0.0,21.0,7.0,59.0,80.0,6.0,3.0,1.0,2.0,2.0,1.0,8.0,8.0,5.0,45.0
116,BUF,NYJ,21.0,2,3.0,4.0,1.0,0.0,15.0,5.0,62.0,60.0,1.0,4.0,2.0,2.0,3.0,1.0,4.0,6.0,5.0,35.0
117,HOU,CLE,15.0,1,2.0,1.0,0.0,0.0,6.0,5.0,61.0,50.0,4.0,4.0,1.0,3.0,3.0,1.0,5.0,6.0,1.0,28.0
118,KC,MIA,25.0,5,0.0,1.0,1.0,0.0,15.0,8.0,58.0,66.0,5.0,4.0,3.0,1.0,4.0,0.0,2.0,10.0,2.0,36.0
119,DAL,SEA,22.0,5,3.0,1.0,0.0,0.0,17.0,5.0,59.0,62.0,1.0,3.0,2.0,1.0,3.0,0.0,6.0,7.0,1.0,36.0
120,WAS,SF,23.0,4,1.0,3.0,2.0,0.0,12.0,2.0,47.0,75.0,3.0,2.0,2.0,0.0,1.0,1.0,5.0,10.0,5.0,47.0
121,NO,TB,18.0,8,1.0,2.0,1.0,0.0,17.0,4.0,48.0,74.0,1.0,4.0,3.0,1.0,4.0,0.0,6.0,5.0,2.0,54.0
122,IND,ATL,24.0,7,2.0,1.0,0.0,0.0,7.0,7.0,62.0,60.0,3.0,5.0,3.0,1.0,4.0,0.0,1.0,16.0,1.0,31.0
123,OAK,DEN,25.0,5,3.0,1.0,1.0,0.0,26.0,4.0,64.0,61.0,4.0,8.0,5.0,2.0,7.0,0.0,3.0,11.0,2.0,29.0
124,TEN,CIN,34.0,8,0.0,2.0,2.0,0.0,16.0,4.0,50.0,83.0,3.0,5.0,5.0,0.0,5.0,0.0,2.0,14.0,4.0,46.0
125,NE,NYG,37.0,2,3.0,2.0,2.0,0.0,13.0,4.0,53.0,90.0,2.0,5.0,4.0,1.0,5.0,0.0,4.0,13.0,4.0,48.0
126,SD,GB,22.0,5,3.0,1.0,1.0,0.0,13.0,1.0,47.0,78.0,6.0,11.0,8.0,1.0,9.0,0.0,2.0,4.0,2.0,47.0
127,ARI,STL,27.0,2,1.0,2.0,0.0,2.0,15.0,5.0,52.0,78.0,7.0,2.0,1.0,0.0,1.0,0.0,6.0,13.0,2.0,43.0
128,PIT,BAL,35.0,5,1.0,2.0,1.0,0.0,9.0,4.0,47.0,88.0,4.0,4.0,2.0,2.0,4.0,0.0,6.0,5.0,3.0,48.0
129,PHI,CHI,31.0,2,1.0,3.0,1.0,0.0,12.0,8.0,57.0,72.0,1.0,6.0,2.0,3.0,5.0,0.0,4.0,5.0,4.0,39.0
130,SD,OAK,29.0,4,2.0,2.0,1.0,0.0,13.0,5.0,56.0,75.0,7.0,5.0,4.0,1.0,5.0,0.0,3.0,10.0,3.0,37.0
131,DAL,BUF,11.0,8,3.0,2.0,0.0,0.0,11.0,2.0,52.0,58.0,1.0,6.0,4.0,1.0,5.0,0.0,4.0,4.0,2.0,43.0
132,CLE,STL,17.0,4,1.0,2.0,1.0,0.0,13.0,3.0,62.0,56.0,3.0,1.0,1.0,0.0,1.0,0.0,7.0,10.0,3.0,35.0
133,MIA,WAS,17.0,5,3.0,2.0,1.0,0.0,12.0,4.0,50.0,66.0,5.0,2.0,0.0,2.0,2.0,0.0,8.0,3.0,3.0,41.0
134,ATL,NO,35.0,7,1.0,2.0,0.0,0.0,18.0,4.0,48.0,95.0,0.0,4.0,4.0,0.0,4.0,0.0,9.0,10.0,2.0,59.0
135,PHI,ARI,32.0,1,4.0,0.0,1.0,0.0,18.0,7.0,53.0,79.0,6.0,5.0,3.0,1.0,4.0,0.0,3.0,14.0,1.0,37.0
136,CAR,TEN,27.0,8,2.0,1.0,1.0,0.0,21.0,4.0,54.0,73.0,6.0,3.0,1.0,1.0,2.0,0.0,5.0,13.0,2.0,38.0
137,TB,HOU,21.0,4,3.0,0.0,2.0,0.0,14.0,7.0,62.0,56.0,5.0,6.0,3.0,3.0,5.0,1.0,3.0,10.0,2.0,26.0
138,CIN,PIT,24.0,4,3.0,0.0,0.0,0.0,8.0,4.0,56.0,68.0,5.0,5.0,3.0,2.0,5.0,0.0,2.0,11.0,0.0,36.0
139,IND,JAC,13.0,5,3.0,1.0,1.0,0.0,11.0,8.0,64.0,57.0,7.0,2.0,1.0,1.0,2.0,0.0,3.0,12.0,2.0,34.0
140,KC,DEN,22.0,5,0.0,1.0,1.0,0.0,12.0,7.0,79.0,46.0,4.0,3.0,2.0,1.0,3.0,0.0,3.0,14.0,2.0,20.0
141,SEA,BAL,32.0,3,1.0,3.0,0.0,0.0,17.0,3.0,54.0,82.0,2.0,3.0,2.0,1.0,3.0,0.0,8.0,9.0,3.0,47.0
142,CHI,DET,38.0,9,4.0,3.0,3.0,0.0,8.0,6.0,54.0,91.0,5.0,5.0,1.0,1.0,2.0,0.0,6.0,11.0,6.0,44.0
143,SF,NYG,22.0,7,3.0,0.0,0.0,0.0,11.0,5.0,49.0,74.0,3.0,4.0,3.0,1.0,3.0,1.0,6.0,5.0,0.0,45.0
144,NYJ,NE,30.0,4,2.0,0.0,2.0,1.0,14.0,6.0,53.0,83.0,5.0,6.0,4.0,1.0,5.0,0.0,4.0,9.0,2.0,46.0
145,GB,MIN,24.0,4,1.0,2.0,2.0,0.0,11.0,5.0,53.0,72.0,6.0,7.0,4.0,2.0,6.0,0.0,2.0,8.0,4.0,41.0
146,DEN,NYJ,27.0,5,1.0,3.0,1.0,0.0,8.0,7.0,62.0,65.0,4.0,3.0,0.0,1.0,2.0,0.0,5.0,14.0,4.0,33.0
147,MIN,OAK,17.0,3,3.0,1.0,3.0,0.0,21.0,12.0,65.0,65.0,9.0,6.0,3.0,3.0,6.0,0.0,3.0,9.0,4.0,36.0
148,WAS,DAL,26.0,5,1.0,3.0,0.0,0.0,15.0,8.0,56.0,82.0,7.0,6.0,5.0,1.0,6.0,0.0,5.0,12.0,3.0,48.0
149,GB,TB,18.0,2,3.0,0.0,2.0,0.0,14.0,5.0,43.0,77.0,4.0,8.0,5.0,3.0,7.0,1.0,3.0,6.0,2.0,51.0
150,DET,CAR,18.0,9,6.0,1.0,0.0,0.0,15.0,4.0,55.0,78.0,3.0,11.0,6.0,4.0,10.0,1.0,2.0,5.0,1.0,50.0
