,Home,Away,Incomplete Passes,Touchbacks,Interceptions,Fumble Forced,Fumble  Forced,Safety,Penalty,Tackled For Loss,Rush Attempts,Pass Attempts,Sack,Touchdowns,Pass Touchdowns,Rush Touchdowns,Extra Point Attempts,Two Point Attempts,Field Goal Attempts,Punt Attempts,Fumble,Complete Passes
156,MIA,SD,23.0,7,2.0,0.0,0.0,0.0,13.0,2.0,45.0,76.0,7.0,3.0,2.0,1.0,3.0,0.0,5.0,8.0,0.0,44.0
157,NYG,GB,16.0,5,4.0,0.0,0.0,0.0,8.0,6.0,44.0,73.0,4.0,4.0,1.0,2.0,3.0,0.0,4.0,9.0,0.0,49.0
158,SEA,MIN,21.0,3,3.0,2.0,1.0,0.0,11.0,8.0,61.0,59.0,3.0,7.0,4.0,2.0,6.0,0.0,4.0,8.0,3.0,32.0
159,NO,SF,25.0,10,2.0,2.0,2.0,0.0,9.0,4.0,45.0,78.0,4.0,4.0,3.0,1.0,4.0,0.0,5.0,10.0,4.0,47.0
160,DEN,KC,40.0,11,0.0,1.0,2.0,0.0,22.0,2.0,61.0,88.0,3.0,5.0,3.0,2.0,5.0,0.0,4.0,13.0,3.0,45.0
161,CAR,NE,19.0,8,1.0,1.0,0.0,0.0,12.0,2.0,48.0,73.0,5.0,5.0,4.0,1.0,5.0,0.0,3.0,3.0,1.0,48.0
162,ATL,NO,19.0,8,0.0,1.0,0.0,0.0,8.0,2.0,47.0,78.0,6.0,3.0,2.0,1.0,3.0,0.0,4.0,7.0,1.0,53.0
163,DET,TB,23.0,5,4.0,3.0,1.0,0.0,14.0,9.0,48.0,73.0,6.0,6.0,5.0,0.0,5.0,0.0,3.0,9.0,4.0,40.0
164,GB,MIN,34.0,5,0.0,1.0,1.0,0.0,12.0,7.0,77.0,92.0,8.0,5.0,2.0,3.0,4.0,1.0,6.0,14.0,2.0,49.0
165,HOU,JAC,25.0,5,1.0,0.0,1.0,0.0,9.0,6.0,49.0,73.0,6.0,1.0,0.0,1.0,1.0,0.0,5.0,13.0,1.0,41.0
166,KC,SD,23.0,1,1.0,2.0,0.0,0.0,16.0,4.0,45.0,81.0,4.0,10.0,6.0,4.0,10.0,0.0,3.0,9.0,2.0,53.0
167,MIA,CAR,31.0,6,2.0,0.0,0.0,0.0,14.0,4.0,46.0,85.0,5.0,3.0,2.0,1.0,3.0,0.0,7.0,13.0,0.0,47.0
168,CLE,PIT,36.0,2,1.0,3.0,0.0,0.0,4.0,3.0,50.0,92.0,5.0,4.0,3.0,0.0,2.0,1.0,4.0,12.0,3.0,49.0
169,STL,CHI,22.0,7,1.0,3.0,0.0,0.0,16.0,6.0,55.0,73.0,3.0,8.0,3.0,4.0,6.0,1.0,2.0,5.0,3.0,46.0
170,BAL,NYJ,21.0,3,3.0,0.0,1.0,0.0,11.0,4.0,59.0,58.0,7.0,1.0,1.0,0.0,1.0,0.0,5.0,14.0,1.0,27.0
171,OAK,TEN,24.0,5,1.0,3.0,2.0,0.0,14.0,3.0,52.0,76.0,2.0,3.0,3.0,0.0,3.0,0.0,9.0,7.0,5.0,49.0
172,ARI,IND,30.0,6,1.0,1.0,0.0,0.0,15.0,4.0,45.0,82.0,4.0,5.0,3.0,1.0,3.0,1.0,6.0,7.0,1.0,46.0
173,NYG,DAL,28.0,2,1.0,2.0,0.0,0.0,22.0,1.0,51.0,74.0,6.0,5.0,4.0,0.0,3.0,1.0,3.0,12.0,2.0,39.0
174,NE,DEN,32.0,8,1.0,6.0,5.0,0.0,14.0,4.0,79.0,91.0,5.0,8.0,5.0,2.0,7.0,0.0,3.0,14.0,10.0,53.0
175,WAS,SF,18.0,1,1.0,2.0,2.0,0.0,8.0,6.0,60.0,57.0,6.0,3.0,3.0,0.0,3.0,0.0,4.0,11.0,4.0,32.0
176,DET,GB,20.0,5,3.0,3.0,1.0,1.0,8.0,1.0,58.0,63.0,8.0,6.0,3.0,2.0,5.0,0.0,3.0,7.0,4.0,32.0
177,DAL,OAK,20.0,5,1.0,3.0,1.0,0.0,16.0,6.0,55.0,64.0,2.0,7.0,1.0,5.0,6.0,0.0,2.0,10.0,4.0,41.0
178,BAL,PIT,27.0,2,0.0,1.0,0.0,0.0,13.0,2.0,43.0,82.0,2.0,4.0,3.0,1.0,3.0,1.0,5.0,5.0,1.0,52.0
179,IND,TEN,27.0,4,4.0,3.0,1.0,0.0,13.0,4.0,61.0,75.0,6.0,3.0,1.0,2.0,3.0,0.0,5.0,11.0,4.0,38.0
180,CLE,JAC,31.0,10,3.0,2.0,2.0,1.0,14.0,8.0,59.0,86.0,5.0,7.0,6.0,1.0,7.0,0.0,4.0,11.0,4.0,47.0
181,CAR,TB,15.0,6,3.0,1.0,0.0,0.0,7.0,5.0,54.0,55.0,5.0,3.0,2.0,1.0,3.0,0.0,5.0,7.0,1.0,32.0
182,MIN,CHI,30.0,6,1.0,2.0,1.0,0.0,12.0,6.0,65.0,86.0,9.0,4.0,3.0,1.0,4.0,0.0,8.0,13.0,3.0,46.0
183,HOU,NE,25.0,6,2.0,0.0,0.0,0.0,2.0,4.0,55.0,73.0,2.0,8.0,2.0,6.0,8.0,0.0,4.0,6.0,0.0,44.0
184,PHI,ARI,28.0,2,2.0,1.0,3.0,0.0,11.0,5.0,56.0,85.0,10.0,6.0,6.0,0.0,6.0,0.0,1.0,13.0,4.0,45.0
185,NYJ,MIA,27.0,2,3.0,0.0,1.0,0.0,7.0,4.0,58.0,76.0,5.0,2.0,2.0,0.0,2.0,0.0,5.0,10.0,1.0,41.0
186,BUF,ATL,33.0,6,0.0,2.0,3.0,0.0,14.0,5.0,61.0,85.0,6.0,8.0,2.0,6.0,8.0,0.0,3.0,14.0,5.0,46.0
187,SF,STL,27.0,5,1.0,1.0,1.0,0.0,20.0,7.0,56.0,73.0,7.0,3.0,2.0,1.0,3.0,0.0,5.0,9.0,2.0,38.0
188,SD,CIN,21.0,2,2.0,3.0,0.0,0.0,8.0,4.0,62.0,62.0,2.0,3.0,2.0,1.0,3.0,0.0,2.0,8.0,3.0,37.0
189,KC,DEN,26.0,5,3.0,1.0,0.0,0.0,19.0,5.0,56.0,77.0,0.0,9.0,7.0,1.0,9.0,0.0,0.0,8.0,1.0,48.0
190,WAS,NYG,13.0,2,1.0,2.0,1.0,0.0,9.0,4.0,54.0,68.0,8.0,5.0,2.0,3.0,5.0,0.0,2.0,13.0,3.0,46.0
191,SEA,NO,23.0,4,0.0,2.0,0.0,0.0,15.0,7.0,55.0,70.0,2.0,5.0,4.0,0.0,4.0,0.0,2.0,9.0,2.0,45.0
192,JAC,HOU,38.0,6,2.0,1.0,0.0,0.0,22.0,5.0,47.0,90.0,4.0,5.0,5.0,0.0,5.0,0.0,4.0,13.0,1.0,46.0
193,CIN,IND,28.0,3,0.0,0.0,1.0,0.0,13.0,2.0,47.0,81.0,0.0,10.0,7.0,3.0,10.0,0.0,1.0,12.0,1.0,53.0
194,NE,CLE,34.0,5,1.0,1.0,0.0,0.0,13.0,3.0,48.0,102.0,5.0,6.0,5.0,1.0,3.0,3.0,5.0,11.0,1.0,61.0
195,NYJ,OAK,23.0,3,2.0,1.0,2.0,0.0,8.0,5.0,58.0,65.0,4.0,7.0,3.0,3.0,6.0,0.0,6.0,5.0,3.0,36.0
196,WAS,KC,29.0,2,2.0,2.0,0.0,0.0,7.0,7.0,55.0,71.0,6.0,7.0,3.0,2.0,6.0,0.0,3.0,11.0,2.0,34.0
197,BAL,MIN,40.0,4,3.0,4.0,0.0,0.0,11.0,6.0,52.0,92.0,2.0,7.0,5.0,1.0,5.0,2.0,2.0,15.0,4.0,45.0
198,GB,ATL,21.0,0,2.0,2.0,0.0,0.0,5.0,3.0,56.0,74.0,6.0,5.0,3.0,1.0,3.0,1.0,4.0,7.0,2.0,44.0
199,TB,BUF,25.0,5,6.0,0.0,3.0,0.0,19.0,8.0,58.0,66.0,8.0,3.0,2.0,1.0,3.0,0.0,4.0,15.0,3.0,27.0
200,PIT,MIA,17.0,3,1.0,2.0,1.0,0.0,9.0,2.0,35.0,54.0,4.0,7.0,5.0,1.0,6.0,0.0,2.0,7.0,3.0,32.0
201,PHI,DET,25.0,3,1.0,2.0,6.0,0.0,10.0,7.0,81.0,51.0,0.0,8.0,1.0,5.0,1.0,6.0,0.0,12.0,8.0,21.0
202,DEN,TEN,30.0,4,1.0,1.0,0.0,0.0,15.0,4.0,54.0,85.0,2.0,10.0,5.0,5.0,10.0,0.0,3.0,6.0,1.0,52.0
203,ARI,STL,14.0,6,2.0,2.0,0.0,1.0,17.0,5.0,51.0,64.0,5.0,5.0,1.0,3.0,4.0,0.0,3.0,9.0,2.0,43.0
204,SF,SEA,22.0,3,2.0,1.0,0.0,0.0,16.0,4.0,56.0,58.0,4.0,3.0,2.0,1.0,3.0,0.0,5.0,10.0,1.0,30.0
205,SD,NYG,17.0,2,2.0,2.0,0.0,0.0,13.0,3.0,60.0,64.0,4.0,6.0,4.0,2.0,6.0,0.0,3.0,4.0,2.0,41.0
206,NO,CAR,24.0,6,0.0,1.0,0.0,0.0,10.0,2.0,40.0,83.0,7.0,5.0,5.0,0.0,5.0,0.0,4.0,9.0,1.0,52.0
207,CHI,DAL,20.0,0,0.0,0.0,0.0,0.0,6.0,2.0,60.0,65.0,3.0,9.0,7.0,2.0,8.0,1.0,3.0,3.0,0.0,41.0
208,DEN,SD,21.0,5,1.0,0.0,1.0,0.0,10.0,7.0,55.0,64.0,3.0,5.0,4.0,1.0,5.0,0.0,4.0,7.0,1.0,39.0
209,ATL,WAS,22.0,7,3.0,4.0,3.0,0.0,16.0,4.0,42.0,88.0,4.0,6.0,4.0,2.0,5.0,1.0,4.0,9.0,7.0,58.0
210,TB,SF,25.0,5,1.0,2.0,1.0,0.0,11.0,5.0,52.0,69.0,6.0,5.0,4.0,0.0,4.0,0.0,4.0,11.0,3.0,37.0
211,NYG,SEA,16.0,5,6.0,2.0,2.0,0.0,13.0,6.0,48.0,72.0,8.0,2.0,1.0,1.0,2.0,0.0,3.0,15.0,4.0,42.0
212,MIN,PHI,25.0,7,2.0,0.0,0.0,0.0,12.0,7.0,48.0,92.0,7.0,9.0,5.0,4.0,7.0,2.0,6.0,6.0,0.0,56.0
213,MIA,NE,32.0,7,1.0,0.0,2.0,0.0,5.0,2.0,45.0,97.0,5.0,5.0,5.0,0.0,5.0,0.0,4.0,7.0,2.0,59.0
214,JAC,BUF,19.0,9,3.0,4.0,1.0,0.0,13.0,7.0,75.0,69.0,9.0,5.0,4.0,1.0,5.0,0.0,5.0,7.0,5.0,38.0
215,IND,HOU,26.0,7,3.0,4.0,0.0,1.0,18.0,4.0,61.0,71.0,5.0,2.0,2.0,0.0,2.0,0.0,4.0,14.0,4.0,37.0
216,CLE,CHI,21.0,5,4.0,1.0,0.0,0.0,15.0,9.0,48.0,72.0,2.0,9.0,4.0,2.0,6.0,0.0,2.0,8.0,1.0,45.0
217,OAK,KC,21.0,6,5.0,2.0,1.0,0.0,18.0,1.0,57.0,68.0,2.0,12.0,7.0,4.0,11.0,0.0,1.0,5.0,3.0,40.0
218,CAR,NYJ,20.0,7,1.0,0.0,0.0,0.0,9.0,5.0,64.0,58.0,6.0,5.0,2.0,2.0,4.0,0.0,5.0,6.0,0.0,31.0
219,DAL,GB,29.0,16,3.0,0.0,0.0,0.0,14.0,4.0,45.0,93.0,5.0,8.0,6.0,2.0,7.0,1.0,6.0,6.0,0.0,55.0
220,TEN,ARI,30.0,4,2.0,1.0,3.0,0.0,12.0,6.0,55.0,93.0,5.0,8.0,5.0,2.0,7.0,0.0,6.0,7.0,4.0,56.0
221,STL,NO,21.0,6,2.0,1.0,0.0,0.0,12.0,5.0,55.0,80.0,4.0,5.0,3.0,2.0,4.0,1.0,5.0,6.0,1.0,53.0
222,PIT,CIN,23.0,4,1.0,1.0,1.0,0.0,10.0,2.0,58.0,72.0,2.0,6.0,3.0,2.0,4.0,1.0,3.0,7.0,2.0,45.0
223,DET,BAL,31.0,7,3.0,1.0,0.0,0.0,15.0,5.0,49.0,75.0,2.0,2.0,1.0,1.0,1.0,1.0,7.0,10.0,1.0,38.0
224,BUF,MIA,28.0,5,3.0,2.0,3.0,0.0,10.0,5.0,63.0,66.0,8.0,1.0,0.0,1.0,1.0,0.0,4.0,16.0,5.0,27.0
225,CAR,NO,21.0,5,3.0,0.0,0.0,0.0,7.0,3.0,48.0,77.0,10.0,3.0,2.0,1.0,3.0,0.0,3.0,15.0,0.0,43.0
226,CIN,MIN,22.0,3,3.0,2.0,0.0,0.0,11.0,4.0,54.0,71.0,6.0,8.0,5.0,2.0,7.0,0.0,0.0,9.0,2.0,40.0
227,HOU,DEN,36.0,6,2.0,1.0,1.0,0.0,12.0,3.0,44.0,92.0,4.0,5.0,5.0,0.0,5.0,0.0,5.0,14.0,2.0,50.0
228,JAC,TEN,17.0,8,2.0,0.0,0.0,0.0,5.0,5.0,65.0,65.0,5.0,4.0,3.0,1.0,4.0,0.0,3.0,7.0,0.0,41.0
229,KC,IND,22.0,4,2.0,4.0,2.0,0.0,10.0,1.0,54.0,71.0,5.0,3.0,1.0,2.0,3.0,0.0,5.0,9.0,6.0,42.0
230,WAS,DAL,23.0,3,2.0,1.0,0.0,0.0,14.0,5.0,51.0,65.0,2.0,5.0,3.0,2.0,5.0,0.0,4.0,6.0,1.0,38.0
231,NYJ,CLE,37.0,5,2.0,0.0,0.0,0.0,9.0,3.0,60.0,80.0,3.0,4.0,2.0,2.0,4.0,0.0,4.0,6.0,0.0,38.0
232,STL,TB,14.0,8,0.0,4.0,0.0,0.0,10.0,12.0,62.0,54.0,8.0,3.0,0.0,3.0,3.0,0.0,5.0,6.0,4.0,32.0
233,SEA,ARI,23.0,2,5.0,1.0,1.0,0.0,16.0,7.0,64.0,58.0,6.0,2.0,2.0,0.0,1.0,1.0,5.0,14.0,2.0,24.0
234,DET,NYG,33.0,6,3.0,2.0,1.0,1.0,12.0,3.0,57.0,89.0,4.0,4.0,1.0,2.0,2.0,1.0,4.0,12.0,3.0,48.0
235,BAL,NE,28.0,9,3.0,0.0,1.0,0.0,16.0,3.0,62.0,74.0,6.0,6.0,1.0,3.0,4.0,0.0,3.0,11.0,1.0,37.0
236,SD,OAK,24.0,2,2.0,2.0,2.0,0.0,15.0,3.0,54.0,67.0,2.0,3.0,1.0,2.0,3.0,0.0,6.0,6.0,4.0,39.0
237,GB,PIT,28.0,2,2.0,2.0,1.0,0.0,16.0,2.0,59.0,72.0,4.0,9.0,3.0,5.0,8.0,0.0,2.0,10.0,3.0,38.0
238,PHI,CHI,20.0,1,1.0,3.0,1.0,1.0,4.0,2.0,55.0,72.0,7.0,8.0,3.0,4.0,6.0,1.0,2.0,8.0,4.0,43.0
239,SF,ATL,17.0,8,2.0,0.0,0.0,0.0,11.0,6.0,50.0,73.0,4.0,7.0,3.0,3.0,6.0,0.0,3.0,8.0,0.0,50.0
240,PIT,CLE,27.0,7,3.0,2.0,0.0,0.0,5.0,1.0,49.0,76.0,4.0,3.0,2.0,1.0,3.0,0.0,2.0,9.0,2.0,42.0
241,NYG,WAS,46.0,0,4.0,3.0,4.0,0.0,6.0,12.0,58.0,85.0,4.0,2.0,1.0,1.0,2.0,0.0,5.0,17.0,7.0,31.0
242,CIN,BAL,28.0,3,7.0,1.0,0.0,0.0,16.0,2.0,45.0,88.0,2.0,5.0,3.0,1.0,3.0,1.0,5.0,9.0,1.0,51.0
243,TEN,HOU,18.0,2,3.0,3.0,1.0,0.0,12.0,10.0,58.0,60.0,2.0,2.0,0.0,2.0,2.0,0.0,4.0,11.0,4.0,37.0
244,IND,JAC,32.0,6,1.0,2.0,1.0,0.0,7.0,1.0,44.0,96.0,4.0,4.0,2.0,2.0,4.0,0.0,4.0,10.0,3.0,59.0
245,MIA,NYJ,27.0,5,3.0,0.0,0.0,0.0,10.0,3.0,64.0,68.0,0.0,3.0,1.0,2.0,3.0,0.0,3.0,10.0,0.0,38.0
246,MIN,DET,23.0,4,1.0,2.0,0.0,0.0,10.0,4.0,42.0,74.0,8.0,3.0,2.0,1.0,3.0,0.0,2.0,13.0,2.0,42.0
247,ATL,CAR,22.0,9,2.0,1.0,1.0,0.0,9.0,5.0,49.0,77.0,10.0,5.0,4.0,0.0,4.0,0.0,2.0,11.0,2.0,43.0
248,NO,TB,24.0,8,1.0,0.0,0.0,0.0,16.0,9.0,46.0,74.0,3.0,8.0,6.0,2.0,8.0,0.0,1.0,7.0,0.0,46.0
249,NE,BUF,22.0,7,1.0,3.0,2.0,0.0,9.0,6.0,78.0,59.0,5.0,5.0,2.0,3.0,4.0,1.0,6.0,7.0,5.0,30.0
250,SEA,STL,15.0,5,2.0,1.0,0.0,0.0,16.0,9.0,54.0,59.0,5.0,4.0,2.0,1.0,2.0,1.0,3.0,13.0,1.0,36.0
251,CHI,GB,20.0,5,3.0,2.0,2.0,0.0,6.0,3.0,58.0,68.0,4.0,8.0,4.0,3.0,7.0,1.0,2.0,6.0,4.0,40.0
252,ARI,SF,33.0,5,1.0,1.0,0.0,0.0,7.0,4.0,45.0,86.0,3.0,4.0,4.0,0.0,4.0,0.0,8.0,9.0,1.0,49.0
253,OAK,DEN,22.0,8,0.0,1.0,2.0,0.0,8.0,6.0,48.0,82.0,5.0,6.0,6.0,0.0,6.0,0.0,3.0,8.0,3.0,55.0
254,SD,KC,19.0,6,1.0,0.0,1.0,0.0,5.0,7.0,73.0,68.0,5.0,6.0,4.0,2.0,6.0,0.0,4.0,10.0,1.0,43.0
255,DAL,PHI,24.0,8,2.0,2.0,1.0,0.0,7.0,6.0,52.0,79.0,5.0,5.0,4.0,1.0,4.0,1.0,4.0,8.0,3.0,47.0
